trial,response,stimFile,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,sound_p.started,sound_p.stopped,fixation.started,fixation.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,sound_1.started,sound_1.stopped,fix.started,fix.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_4.started,text_4.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8,nogo,silent.wav,,,,,1,2,10,7,,,,,,,,,,,,,,,,,,,83.59697441000026,None,83.60353999980725,None,None,,83.60353999980725,85.11165390000679,85.62795250001363,None,0.0,0.8432899999897927,85.62795250001363,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
6,nogo,silent.wav,,,,,1,3,11,5,,,,,,,,,,,,,,,,,,,86.48072560981382,None,86.48689489997923,None,None,,86.48689489997923,87.99522179993801,88.5171356999781,None,0.0,0.8730174999218434,88.5171356999781,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
7,nogo,silent.wav,,,,,1,4,12,6,,,,,,,,,,,,,,,,,,,89.39676810998935,None,89.40237469994463,None,None,,89.40237469994463,90.91158339986578,91.42902869987302,None,0.0,0.5423381000291556,91.42902869987302,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
2,go,piano_min30db.wav,,,,,1,5,13,1,,,,,,,,,,,,,,,,,,,91.9799891099101,None,91.98593709990382,None,space,0.8659744001924992,91.98593709990382,None,92.89934220002033,None,2.0,0.6214763999450952,92.89934220002033,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
1,go,piano_min20db.wav,,,,,1,6,14,0,,,,,,,,,,,,,,,,,,,93.53130240982864,None,93.53699009981938,None,space,0.8671619999222457,93.53699009981938,None,94.45261429995298,None,4.0,0.7883326997980475,94.45261429995298,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
4,go,piano_min50db.wav,,,,,1,7,15,3,,,,,,,,,,,,,,,,,,,95.24718100985046,None,95.25375349982642,None,space,1.038497000001371,95.25375349982642,None,96.32783309998922,None,1.0,0.7265148998703808,96.32783309998922,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
1,go,piano_min20db.wav,,,,,2,0,16,0,,,,,,,,,,,,,,,,,,,97.0633145099273,None,97.06881470000371,None,space,1.0796030000783503,97.06881470000371,None,98.19763670000248,None,4.0,1.1548083999659866,98.19763670000248,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
8,nogo,silent.wav,,,,,2,1,17,7,,,,,,,,,,,,,,,,,,,99.36392100981902,None,99.36888979980722,None,None,,99.36888979980722,100.87823689985089,101.39272749982774,None,0.0,0.5772630998399109,101.39272749982774,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
4,go,piano_min50db.wav,,,,,2,2,18,3,,,,,,,,,,,,,,,,,,,101.97987650998402,None,101.9857751999516,None,None,,101.9857751999516,103.49506459990516,104.0122511999216,None,0.0,0.49535400001332164,104.0122511999216,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
2,go,piano_min30db.wav,,,,,2,3,19,1,,,,,,,,,,,,,,,,,,,104.51313990994822,None,104.51836579991505,None,space,0.8776351001579314,104.51836579991505,None,105.43417489994317,None,2.0,0.7857115999795496,105.43417489994317,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
6,nogo,silent.wav,,,,,2,4,20,5,,,,,,,,,,,,,,,,,,,106.23008600983303,None,106.23607689980417,None,None,,106.23607689980417,107.74513049982488,108.26963380002417,None,-0.0,0.5706621001008898,108.26963380002417,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
5,nogo,silent.wav,,,,,2,5,21,4,,,,,,,,,,,,,,,,,,,108.84636330988724,None,108.85215880000032,None,None,,108.85215880000032,110.36162219988182,110.87966399989091,None,-0.0,0.63999899988994,110.87966399989091,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
7,nogo,silent.wav,,,,,2,6,22,6,,,,,,,,,,,,,,,,,,,111.5300630099373,None,111.53609079984017,None,None,,111.53609079984017,113.04513489990495,113.56514399987645,None,-0.0,0.7554663000628352,113.56514399987645,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
3,go,piano_min40db.wav,,,,,2,7,23,2,,,,,,,,,,,,,,,,,,,114.33001960988622,None,114.33617009990849,None,space,0.932394600007683,114.33617009990849,None,115.31960509996861,None,1.0,0.6356983000878245,115.31960509996861,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
4,go,piano_min50db.wav,,,,,3,0,24,3,,,,,,,,,,,,,,,,,,,115.9631900099339,None,115.9684945999179,None,space,1.0434443999547511,115.9684945999179,None,117.05031690001488,None,1.0,0.5883412000257522,117.05031690001488,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
8,nogo,silent.wav,,,,,3,1,25,7,,,,,,,,,,,,,,,,,,,117.64662350981962,None,117.6535745000001,None,None,,117.6535745000001,119.16134290001355,119.68407199997455,None,0.0,0.4707390000112355,119.68407199997455,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
2,go,piano_min30db.wav,,,,,3,2,26,1,,,,,,,,,,,,,,,,,,,120.16340940992814,None,120.1702546000015,None,space,1.06607579998672,120.1702546000015,None,121.28446559980512,None,2.0,0.7200426999479532,121.28446559980512,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
